HomePage,HomePage_Duration,LandingPage,LandingPage_Duration,ProductDescriptionPage,ProductDescriptionPage_Duration,GoogleMetric:Bounce Rates,GoogleMetric:Exit Rates,GoogleMetric:Page Values,SeasonalPurchase,Month_SeasonalPurchase,OS,SearchEngine,Zone,Type of Traffic,CustomerType,Gender,Cookies Setting,Education,Marital Status,WeekendPurchase,Made_Purchase
3.0,31.5,0.0,0.0,2.0,48.5,0.0,0.05,0.0,0.0,Nov,1.0,,1.0,2.0,New_Visitor,Not Specified,ALL,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,Female,Required,Others,Other,0.0,False
0.0,,3.0,67.5,45.0,2028.172619,0.004347826,0.020652174,0.0,0.0,Dec,4.0,1.0,6.0,2.0,Returning_Visitor,Male,Required,Graduate,Single,0.0,False
3.0,160.5,0.0,0.0,10.0,,0.0,0.016666667,0.0,0.0,Mar,1.0,1.0,7.0,10.0,Returning_Visitor,Male,Deny,Diploma,Married,0.0,False
0.0,0.0,2.0,23.0,15.0,506.0,0.033333333,0.06,0.0,0.6,May,2.0,2.0,1.0,,Returning_Visitor,Male,Required,Graduate,Other,0.0,False
4.0,44.75,0.0,0.0,9.0,404.5,,0.03,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,Female,ALL,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,13.0,514.4166667,0.0,0.023992674,0.0,0.0,Nov,2.0,2.0,1.0,2.0,,Female,Required,Others,Other,0.0,False
1.0,28.5,0.0,0.0,79.0,1608.214286,0.002597403,0.007748918,0.0,0.0,,1.0,1.0,3.0,3.0,Returning_Visitor,Female,ALL,Others,Other,0.0,False
5.0,243.6666667,,415.0,20.0,1267.233333,0.0,0.01,91.98,0.0,Mar,1.0,1.0,3.0,1.0,Returning_Visitor,Male,Deny,Diploma,Married,0.0,True
2.0,13.0,0.0,0.0,6.0,,0.04,0.06,20.94544525,0.0,Nov,1.0,2.0,2.0,4.0,Returning_Visitor,Female,Deny,Graduate,Single,0.0,False
6.0,,1.0,20.0,137.0,5380.686996,0.005517241,0.021311846,1.963592426,0.0,Nov,2.0,4.0,3.0,10.0,Returning_Visitor,Male,ALL,Others,Single,0.0,True
0.0,0.0,0.0,0.0,10.0,60.0,0.0,0.04,0.0,0.0,May,2.0,2.0,5.0,4.0,,Male,ALL,Diploma,Other,0.0,False
0.0,0.0,0.0,,14.0,238.6666667,0.0,0.003846154,0.0,0.0,Dec,2.0,2.0,5.0,2.0,New_Visitor,Male,Required,Others,Other,0.0,False
1.0,,0.0,0.0,44.0,3227.5,0.0,0.004651163,28.53153488,0.6,May,2.0,2.0,4.0,13.0,Returning_Visitor,Male,ALL,Diploma,Other,0.0,True
0.0,0.0,0.0,0.0,27.0,1166.683333,0.014074074,0.026492375,0.0,0.0,,3.0,2.0,7.0,3.0,Returning_Visitor,Female,ALL,Diploma,Single,0.0,False
10.0,207.8666667,0.0,0.0,8.0,217.8666667,0.0,0.004166667,0.0,0.6,May,2.0,5.0,1.0,5.0,,Male,ALL,Not Specified,Married,0.0,False
5.0,169.0,0.0,0.0,3.0,50.0,0.0,0.033333333,0.0,0.0,Mar,1.0,1.0,1.0,9.0,New_Visitor,Not Specified,Deny,Diploma,,0.0,False
2.0,55.5,0.0,0.0,2.0,26.0,0.0,0.06,0.0,0.0,,1.0,2.0,9.0,3.0,Returning_Visitor,Female,ALL,Not Specified,Married,1.0,True
3.0,79.93333333,0.0,0.0,17.0,348.85,0.0,0.023684211,0.0,0.0,Nov,2.0,2.0,1.0,20.0,Returning_Visitor,,Required,Diploma,Married,0.0,False
2.0,22.2,0.0,0.0,18.0,584.74,,0.023529412000000003,0.0,0.0,Aug,1.0,1.0,3.0,2.0,Returning_Visitor,Male,Deny,Not Specified,Single,0.0,False
5.0,150.0,0.0,0.0,135.0,4966.520661,0.003649635,0.011277952,0.0,0.0,Nov,1.0,1.0,2.0,10.0,Returning_Visitor,Female,Deny,Not Specified,,1.0,False
0.0,0.0,0.0,0.0,10.0,,0.0,0.02,0.0,0.0,Dec,3.0,2.0,1.0,10.0,Returning_Visitor,Not Specified,Deny,Graduate,Other,0.0,False
12.0,878.7121212000002,4.0,256.5,86.0,,0.005442176999999999,0.026406456,2.356437292,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,Male,ALL,Others,Other,0.0,False
0.0,0.0,0.0,0.0,5.0,50.0,0.16,,0.0,0.4,May,1.0,2.0,2.0,4.0,Returning_Visitor,Not Specified,Deny,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,26.0,548.2678571,0.024,0.046666667,0.0,0.0,Nov,1.0,2.0,6.0,2.0,Returning_Visitor,Not Specified,,Diploma,Other,0.0,False
0.0,0.0,1.0,0.0,28.0,2743.216667,0.020689655,0.042528736,0.0,0.0,Mar,2.0,5.0,,1.0,Returning_Visitor,Female,ALL,Others,Single,0.0,False
4.0,272.5,0.0,0.0,14.0,279.9,0.0,0.028571429,0.0,0.0,Mar,1.0,1.0,3.0,,New_Visitor,Not Specified,ALL,Not Specified,Single,0.0,False
0.0,0.0,0.0,0.0,1.0,0.0,,0.2,0.0,0.0,Dec,3.0,2.0,7.0,1.0,Returning_Visitor,Male,Deny,Diploma,Single,0.0,False
0.0,0.0,0.0,0.0,21.0,371.0,0.0,,0.0,0.0,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,Female,ALL,Diploma,Single,0.0,False
0.0,0.0,,0.0,40.0,962.3333332999997,0.0,0.01625,0.0,0.0,Mar,2.0,2.0,9.0,1.0,Returning_Visitor,Not Specified,ALL,Not Specified,Other,0.0,False
4.0,259.0,1.0,42.0,18.0,401.968254,0.0,0.017105263,0.0,0.0,May,1.0,1.0,3.0,3.0,Returning_Visitor,Male,,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,7.0,182.0,0.028571429,0.071428571,0.0,0.0,Mar,3.0,2.0,1.0,,Returning_Visitor,Female,Required,Diploma,Other,1.0,False
7.0,136.5,1.0,42.4,120.0,7604.397831,0.015762274,0.030675226,3.996742423,0.0,,2.0,2.0,2.0,1.0,Returning_Visitor,Not Specified,Deny,Diploma,Married,1.0,True
5.0,52.5,0.0,0.0,7.0,415.5,0.0,0.016666667,0.0,0.0,May,2.0,2.0,1.0,4.0,,Female,Required,Diploma,Married,0.0,False
0.0,0.0,2.0,15.0,15.0,328.4166667,0.0,0.037647059,0.0,0.0,May,2.0,,1.0,4.0,Returning_Visitor,Male,Deny,Diploma,Single,1.0,False
0.0,0.0,0.0,0.0,9.0,166.16666669999995,0.0,0.025,17.541,1.0,May,2.0,,2.0,4.0,Returning_Visitor,Male,Required,Others,Married,1.0,True
0.0,0.0,2.0,842.3,26.0,1911.711111,0.015384615,0.036666667,8.018832458,0.0,,3.0,2.0,1.0,2.0,Returning_Visitor,Female,Required,Graduate,Other,1.0,True
0.0,0.0,5.0,118.5,17.0,558.3988095,0.022727273,0.046212121,0.0,0.0,Dec,1.0,8.0,5.0,11.0,Returning_Visitor,Not Specified,Required,,Married,0.0,False
2.0,36.4,0.0,0.0,75.0,1959.304762,0.005479451999999999,,0.0,0.0,May,2.0,2.0,2.0,4.0,Returning_Visitor,Female,Deny,Graduate,Single,0.0,False
1.0,4.0,0.0,0.0,18.0,143.85,0.0,0.034117647,0.0,0.0,May,2.0,2.0,3.0,,Returning_Visitor,Male,ALL,Others,Single,0.0,False
2.0,58.4,0.0,0.0,24.0,589.8,0.032098765,0.05617284,1.696968944,0.0,Sep,,2.0,1.0,1.0,Returning_Visitor,Female,Deny,Others,Married,1.0,False
0.0,0.0,1.0,17.0,8.0,549.0,0.022222222000000003,0.044444444000000013,0.0,0.6,May,1.0,1.0,,3.0,Returning_Visitor,Female,ALL,Diploma,Single,0.0,False
,20.0,0.0,0.0,34.0,461.23333330000014,0.0,0.022685185,0.0,0.0,Jul,2.0,4.0,1.0,4.0,Returning_Visitor,Male,ALL,Diploma,Other,1.0,False
2.0,30.0,1.0,134.0,31.0,519.9166667,0.0,0.001470588,0.0,0.0,May,2.0,2.0,7.0,18.0,New_Visitor,Female,Required,,Married,0.0,False
1.0,,0.0,0.0,30.0,1584.3,0.0,0.01547619,3.356892857,0.0,May,3.0,2.0,9.0,4.0,Returning_Visitor,Not Specified,Required,Not Specified,Other,1.0,False
3.0,49.33333333,2.0,346.1666667,9.0,194.3333333,0.0,0.002857143,0.0,0.6,May,2.0,2.0,1.0,,Returning_Visitor,Female,Deny,Others,Other,0.0,False
3.0,68.33333333,0.0,0.0,39.0,1263.864951,0.007906976999999999,0.025721669,14.94379331,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,,Required,Diploma,Other,0.0,True
3.0,37.3,0.0,0.0,19.0,317.8,0.018181818,0.045454545,0.0,0.0,Jul,2.0,2.0,7.0,4.0,,Female,Deny,Graduate,Other,0.0,False
0.0,0.0,1.0,5.0,10.0,649.5,0.0,0.02,0.0,0.0,,2.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,ALL,Not Specified,Other,0.0,False
1.0,197.4,0.0,0.0,83.0,1631.4,0.027380952000000004,,0.0,0.0,Oct,2.0,2.0,3.0,13.0,Returning_Visitor,Not Specified,ALL,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,14.0,363.3,0.019047619,0.045986395,0.0,0.0,,1.0,1.0,6.0,2.0,Returning_Visitor,Male,ALL,Others,Single,1.0,False
0.0,0.0,0.0,0.0,9.0,196.0,0.0,0.022222222000000003,0.0,0.0,Mar,,2.0,3.0,10.0,Returning_Visitor,Male,Deny,Graduate,Other,0.0,False
0.0,0.0,0.0,0.0,4.0,,0.016666667,0.0875,0.0,0.0,Nov,4.0,1.0,5.0,1.0,Returning_Visitor,Female,ALL,Graduate,Other,0.0,False
7.0,70.5,0.0,0.0,24.0,463.6940476,0.013620072,0.045071685,0.0,0.0,June,2.0,2.0,1.0,1.0,Returning_Visitor,Male,,Diploma,Other,0.0,False
11.0,167.4061355,0.0,0.0,49.0,1512.574405,0.0,0.007188359,0.0,0.0,Nov,1.0,,3.0,2.0,New_Visitor,Not Specified,Deny,Not Specified,Single,0.0,False
5.0,174.3,0.0,0.0,39.0,794.7131147999999,0.032954545,,0.0,0.0,Sep,1.0,2.0,1.0,1.0,Returning_Visitor,Male,Required,Graduate,Single,0.0,False
9.0,204.0833333,0.0,0.0,63.0,3552.702381,0.0,0.006999999999999999,19.95572297,0.0,Mar,,2.0,8.0,8.0,New_Visitor,Not Specified,Required,Graduate,Other,0.0,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,5.0,1.0,3.0,,Female,ALL,Others,Married,0.0,False
12.0,257.75,0.0,0.0,3.0,97.5,0.0,0.038461538,0.0,0.0,Dec,3.0,2.0,4.0,8.0,Returning_Visitor,Male,,Not Specified,Married,0.0,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,,Deny,Not Specified,Single,0.0,False
3.0,,0.0,0.0,2.0,15.0,0.0,0.04,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,Male,ALL,Not Specified,Single,0.0,False
0.0,0.0,,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,Female,Required,Graduate,Single,0.0,False
2.0,154.0,0.0,0.0,18.0,367.25,0.005263158,0.044210525999999986,0.0,0.0,Mar,3.0,2.0,2.0,,Returning_Visitor,Female,Required,Others,Single,1.0,False
3.0,76.5,2.0,66.0,16.0,315.3666667,0.0,0.014736842,0.0,0.0,May,,2.0,1.0,3.0,Returning_Visitor,Not Specified,ALL,Diploma,Other,1.0,False
1.0,8.0,0.0,0.0,14.0,269.5,0.0,,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,Male,ALL,Not Specified,Single,0.0,False
,0.0,0.0,0.0,2.0,130.0,0.0,0.05,0.0,0.0,May,4.0,1.0,1.0,3.0,Returning_Visitor,Male,Deny,Others,Married,0.0,False
,5.5,0.0,0.0,103.0,1955.168685,0.015359477,0.037057104,0.0,0.0,June,2.0,2.0,9.0,13.0,Returning_Visitor,Male,Deny,Others,Single,1.0,False
3.0,50.0,5.0,248.75,39.0,1034.3125,0.013043478,0.017826087,0.0,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,Female,ALL,Graduate,Single,,False
3.0,,0.0,0.0,15.0,343.25,0.011764706000000002,0.029411765,0.0,0.0,Dec,2.0,4.0,4.0,2.0,Returning_Visitor,Not Specified,Required,Diploma,Single,0.0,False
5.0,,1.0,16.0,18.0,463.5,0.0,0.004545455,0.0,0.0,May,2.0,5.0,1.0,6.0,Returning_Visitor,Female,ALL,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,6.0,112.7083333,0.04,0.023333333,0.0,,Nov,3.0,2.0,6.0,11.0,New_Visitor,Not Specified,ALL,Diploma,Other,1.0,False
2.0,23.0,,0.0,18.0,657.25,0.0,0.0125,0.0,0.0,Dec,2.0,2.0,9.0,2.0,New_Visitor,Not Specified,ALL,Diploma,Married,0.0,False
1.0,0.0,0.0,0.0,1.0,0.0,,0.2,0.0,0.6,May,1.0,1.0,4.0,2.0,Returning_Visitor,Female,Deny,Others,Married,0.0,False
1.0,6.0,0.0,0.0,45.0,2487.333333,0.018604651,0.066666667,0.0,0.0,May,2.0,2.0,7.0,11.0,Returning_Visitor,Female,,Diploma,Other,0.0,False
4.0,153.75,0.0,0.0,17.0,670.0,0.0,0.010526316,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,,ALL,Not Specified,Other,0.0,False
0.0,0.0,0.0,0.0,11.0,315.0,0.0,0.036363636,0.0,0.0,Dec,3.0,2.0,6.0,2.0,New_Visitor,Not Specified,Required,Others,,1.0,False
0.0,0.0,0.0,0.0,21.0,517.5416667,0.0,0.010526316,16.158558199999998,0.0,Nov,1.0,1.0,,8.0,Returning_Visitor,Male,Deny,Not Specified,Married,0.0,True
0.0,0.0,0.0,0.0,19.0,1195.375,0.004210526,0.036090226,0.0,0.0,Nov,2.0,2.0,,13.0,Returning_Visitor,Male,Deny,Diploma,Single,0.0,False
2.0,22.9,0.0,0.0,145.0,5962.732411,0.002857143,,0.7802774029999999,0.0,Nov,2.0,10.0,7.0,3.0,Returning_Visitor,Male,Deny,Diploma,Single,1.0,True
7.0,78.35714286,3.0,210.6666667,309.0,12158.19639,0.0075862069999999985,0.025532176,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,Male,,Not Specified,Married,1.0,True
1.0,8.0,0.0,0.0,27.0,787.5357142999999,0.0,0.005142857,0.0,0.0,Nov,3.0,2.0,1.0,20.0,Returning_Visitor,Female,,Graduate,Other,0.0,False
23.0,239.7445344,3.0,624.6,409.0,9100.402959,0.004301075,0.015934735,6.277683942,0.0,Jul,2.0,2.0,1.0,13.0,,Male,ALL,Graduate,Other,1.0,False
2.0,28.2,0.0,0.0,16.0,312.2,0.033333333,0.048148148,0.0,0.0,Oct,2.0,2.0,1.0,1.0,Returning_Visitor,Female,Required,,Married,0.0,False
2.0,37.33333333,0.0,0.0,31.0,1552.883333,0.0,0.008333333,0.0,,May,2.0,2.0,3.0,2.0,Returning_Visitor,Not Specified,ALL,Others,Single,0.0,False
6.0,75.0,0.0,0.0,33.0,1930.333333,0.012222222,0.039074074,0.0,0.0,May,2.0,2.0,,11.0,Returning_Visitor,Female,Required,Others,Single,0.0,False
0.0,,0.0,0.0,4.0,228.5,0.033333333,0.03,0.0,0.4,May,3.0,2.0,6.0,1.0,Returning_Visitor,Not Specified,Required,Not Specified,Single,0.0,False
12.0,217.0833333,5.0,480.125,90.0,1996.565909,0.013684211000000002,0.027807876,0.0,0.0,Nov,3.0,,3.0,1.0,Returning_Visitor,Male,Required,Not Specified,Single,0.0,False
1.0,23.2,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.0,Oct,2.0,,6.0,3.0,Returning_Visitor,Male,Deny,Graduate,Married,0.0,True
0.0,0.0,0.0,0.0,15.0,175.91666669999995,0.013333333,0.026666667,0.0,0.0,Mar,1.0,1.0,1.0,1.0,Returning_Visitor,Female,Required,,Other,1.0,False
0.0,0.0,0.0,0.0,16.0,1533.0,,0.00625,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,Not Specified,ALL,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,22.0,346.8333333,0.038095238,0.05714285700000001,12.55885714,0.0,May,2.0,2.0,7.0,2.0,Returning_Visitor,Male,ALL,,Other,0.0,True
0.0,0.0,0.0,,2.0,9.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,Not Specified,ALL,Not Specified,Other,1.0,False
0.0,,0.0,0.0,10.0,204.6,0.0,0.02,0.0,0.0,Jul,2.0,2.0,1.0,1.0,Returning_Visitor,Not Specified,ALL,Graduate,Married,0.0,False
8.0,166.2,5.0,371.0,23.0,626.2213674999998,0.0044444440000000005,0.008888889,0.0,0.0,Mar,1.0,1.0,8.0,3.0,,Not Specified,Deny,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,,0.0,0.0,Dec,3.0,2.0,7.0,2.0,Returning_Visitor,Female,Deny,Diploma,Single,0.0,False
0.0,0.0,0.0,0.0,2.0,49.0,0.0,0.1,0.0,0.0,Mar,,2.0,1.0,3.0,Returning_Visitor,Female,ALL,Not Specified,Other,1.0,False
3.0,120.25,,869.0,42.0,2066.927778,0.017391304,0.048188406,17.70684845,0.0,May,2.0,2.0,4.0,4.0,Returning_Visitor,Not Specified,Deny,Others,Other,0.0,False
0.0,0.0,0.0,0.0,7.0,98.5,0.071428571,0.1,0.0,0.0,Mar,1.0,1.0,6.0,1.0,,Female,Required,Others,Other,0.0,False
2.0,28.0,2.0,175.5,27.0,1253.333333,0.006666666999999999,0.014666667,39.7173,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,,Required,Graduate,Other,0.0,True
,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,1.0,1.0,1.0,3.0,Returning_Visitor,Not Specified,Deny,Others,Other,0.0,False
1.0,107.0,,0.0,27.0,839.6666667000003,0.021428571,0.036666667,0.0,0.4,May,3.0,2.0,3.0,13.0,Returning_Visitor,Male,ALL,Others,Other,0.0,False
1.0,9.0,0.0,0.0,19.0,734.5833332999998,0.016666667,0.044444444000000013,0.0,0.0,Mar,2.0,10.0,1.0,1.0,Returning_Visitor,Female,Deny,,Other,0.0,False
0.0,,0.0,0.0,6.0,253.5833333,0.05,0.056666667,0.0,0.0,Dec,3.0,3.0,1.0,3.0,Returning_Visitor,Female,Required,Not Specified,Other,0.0,False
1.0,5.0,1.0,292.0,35.0,1916.9,0.0,0.015555556000000003,11.19189333,0.2,,2.0,10.0,6.0,3.0,Returning_Visitor,Male,Deny,Graduate,Married,0.0,True
4.0,85.0,0.0,0.0,3.0,43.5,0.0,0.05,0.0,,Dec,1.0,1.0,1.0,8.0,New_Visitor,Not Specified,Required,Others,Single,1.0,False
0.0,0.0,0.0,0.0,9.0,980.5666667000003,0.0,0.011111111000000002,78.56959864,0.0,Sep,2.0,2.0,5.0,,New_Visitor,Female,Required,Not Specified,Single,0.0,True
0.0,0.0,16.0,1210.3976189999996,5.0,279.8571429,,0.012764202,0.0,0.0,Mar,2.0,2.0,1.0,8.0,Returning_Visitor,Male,Required,Graduate,Single,0.0,False
3.0,49.2,0.0,0.0,17.0,300.7666667,0.004761905,0.022222222000000003,0.0,0.0,Jul,1.0,1.0,3.0,4.0,Returning_Visitor,Not Specified,Deny,Not Specified,,0.0,False
5.0,95.1,4.0,116.8,53.0,1696.567619,0.0035087720000000003,0.017602338999999998,0.0,0.0,Oct,2.0,2.0,,2.0,Returning_Visitor,Male,ALL,Graduate,Single,0.0,False
0.0,,0.0,0.0,8.0,1577.0,0.0,0.025,0.0,0.0,Mar,1.0,1.0,1.0,2.0,Returning_Visitor,Female,Deny,Others,Other,0.0,False
0.0,0.0,0.0,0.0,7.0,486.5,0.0,0.028571429,,0.0,Nov,2.0,4.0,1.0,1.0,Returning_Visitor,Female,Required,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,17.0,65.0,0.047058824000000006,0.07647058799999999,0.0,0.8,May,2.0,2.0,1.0,,Returning_Visitor,Not Specified,Required,Diploma,Married,0.0,False
1.0,10.0,1.0,342.5,,3165.958333,0.005660376999999999,0.032620545,0.0,0.0,Dec,2.0,2.0,3.0,1.0,Returning_Visitor,Not Specified,Required,Others,Other,1.0,False
2.0,182.4,0.0,0.0,27.0,1165.944762,0.0,0.007407406999999999,,0.0,Nov,2.0,4.0,6.0,11.0,New_Visitor,Female,ALL,Graduate,Other,1.0,False
,63.5,0.0,0.0,8.0,253.25,0.0,0.02,0.0,0.0,Dec,2.0,2.0,7.0,2.0,New_Visitor,Female,Deny,Graduate,Married,0.0,False
5.0,119.15,0.0,0.0,17.0,457.23333330000014,0.0,0.007407406999999999,0.0,0.0,May,3.0,2.0,,2.0,Returning_Visitor,Not Specified,Required,Not Specified,Single,0.0,False
1.0,65.5,,0.0,82.0,5316.459524,0.005,0.01125,77.25951671,0.0,Nov,1.0,1.0,9.0,3.0,Returning_Visitor,Male,Deny,Diploma,Single,1.0,True
0.0,0.0,0.0,0.0,7.0,17.0,0.085714286,0.14285714300000002,0.0,,May,2.0,4.0,3.0,3.0,Returning_Visitor,Not Specified,Deny,Others,Other,0.0,False
0.0,0.0,0.0,0.0,11.0,782.5,0.0,0.01,,0.0,Dec,1.0,1.0,3.0,2.0,New_Visitor,Male,Deny,Graduate,Married,0.0,False
9.0,306.46,0.0,0.0,40.0,550.7095237999998,0.0,0.00952381,0.0,0.0,,2.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,Required,Graduate,Other,0.0,False
0.0,,0.0,0.0,5.0,72.75,0.0,0.04,0.0,0.0,Dec,3.0,2.0,1.0,2.0,New_Visitor,Male,ALL,Graduate,Other,1.0,False
1.0,10.0,0.0,0.0,23.0,271.5785714,0.0,0.008333333,0.0,0.0,Aug,2.0,2.0,4.0,1.0,Returning_Visitor,Male,Deny,,Other,0.0,False
1.0,9.0,0.0,0.0,22.0,375.75,0.053968254000000014,,0.0,0.0,May,3.0,2.0,4.0,6.0,Returning_Visitor,Not Specified,Required,Others,Other,0.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,10.0,3.0,,Returning_Visitor,Female,Deny,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,42.0,844.58,0.05952381,0.085396825,0.0,0.0,Oct,3.0,2.0,1.0,,Returning_Visitor,Not Specified,Deny,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,32.0,2632.7,0.00625,0.013541667,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,Female,ALL,,Other,1.0,False
,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2.0,5.0,1.0,2.0,Returning_Visitor,Not Specified,Deny,Diploma,Married,1.0,False
0.0,0.0,,0.0,12.0,442.5,0.0,0.008333333,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,Not Specified,ALL,Not Specified,Single,0.0,False
5.0,79.33333333,3.0,242.0555556,17.0,,0.006818182,0.018519814,62.16886364,0.0,Mar,3.0,2.0,6.0,2.0,Returning_Visitor,Male,Required,Graduate,Other,0.0,False
0.0,0.0,0.0,0.0,21.0,464.58333330000005,0.0,0.0125,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,Not Specified,,Diploma,Other,0.0,False
4.0,381.8,,0.0,1.0,31.2,0.0,0.04,0.0,0.0,Sep,2.0,4.0,4.0,2.0,Returning_Visitor,Not Specified,Required,Others,Single,1.0,False
1.0,5.0,0.0,0.0,7.0,228.0,0.0,0.028571429,0.0,0.0,May,1.0,1.0,3.0,3.0,Returning_Visitor,Not Specified,,Diploma,Single,0.0,False
1.0,46.5,2.0,418.5,88.0,2085.972565,0.0,0.006273946,0.0,0.0,Nov,2.0,,1.0,2.0,Returning_Visitor,Female,Deny,Graduate,Other,1.0,False
1.0,28.5,0.0,0.0,21.0,1089.625,0.01,0.033333333,0.0,0.0,Nov,2.0,2.0,1.0,20.0,Returning_Visitor,Not Specified,Deny,Not Specified,Other,,False
1.0,16.0,3.0,585.625,40.0,765.0416667000002,0.010731707,0.023436807,0.0,0.0,Dec,3.0,2.0,4.0,2.0,Returning_Visitor,Male,,Others,Married,0.0,False
0.0,0.0,0.0,0.0,10.0,242.0833333,0.0,0.046666667,0.0,0.0,Nov,2.0,4.0,7.0,6.0,Returning_Visitor,,Required,Graduate,Single,1.0,False
3.0,137.56666669999998,2.0,23.0,22.0,739.0666667,0.0,0.024666667000000003,13.67493333,,May,3.0,6.0,4.0,6.0,Returning_Visitor,Not Specified,ALL,Not Specified,Single,0.0,True
0.0,0.0,0.0,0.0,11.0,191.0,0.036363636,0.036363636,0.0,0.0,Dec,1.0,1.0,8.0,2.0,Returning_Visitor,Male,Deny,Others,,0.0,False
4.0,237.0,,87.7,16.0,379.3,0.021212121,0.057575758,0.0,0.0,Oct,7.0,1.0,1.0,3.0,Returning_Visitor,Male,ALL,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,26.0,559.56,0.008,0.008,0.0,0.0,Jul,1.0,1.0,4.0,4.0,Returning_Visitor,Not Specified,ALL,Diploma,Other,,False
1.0,67.5,1.0,0.0,11.0,816.5,0.0,0.016666667,0.0,0.0,Dec,1.0,1.0,6.0,,New_Visitor,Male,Deny,Diploma,Married,0.0,False
5.0,46.14285714,0.0,0.0,51.0,1346.630231,0.0071264369999999985,0.029719534,,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,Female,ALL,Others,Married,1.0,False
0.0,0.0,0.0,0.0,18.0,1456.916667,0.005882353000000001,0.030392157000000006,,0.0,Dec,3.0,3.0,3.0,2.0,Returning_Visitor,Not Specified,Deny,Graduate,Other,0.0,False
,18.6,0.0,0.0,85.0,2834.280117,0.004883721,0.013388945,37.42337649,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,Not Specified,ALL,Graduate,Married,1.0,False
0.0,0.0,0.0,0.0,30.0,1254.2952380000004,0.006666666999999999,0.014666667,0.0,,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,Not Specified,Required,Not Specified,Single,1.0,False
4.0,74.5,0.0,0.0,22.0,672.95,0.0,0.027179487,0.0,0.0,Sep,2.0,2.0,,2.0,Returning_Visitor,Male,Deny,Others,Single,0.0,True
0.0,0.0,0.0,0.0,18.0,,0.016666667,0.040740741,0.0,0.6,May,2.0,2.0,6.0,3.0,Returning_Visitor,Not Specified,ALL,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,4.0,36.0,0.05,0.1,0.0,0.0,Mar,,2.0,6.0,1.0,Returning_Visitor,Not Specified,Required,Others,Married,0.0,False
3.0,79.0,0.0,0.0,36.0,2517.0,0.0,0.005405405,27.23866195,0.0,Mar,2.0,10.0,2.0,2.0,Returning_Visitor,Not Specified,Required,Not Specified,,1.0,True
1.0,7.0,0.0,0.0,11.0,98.1,0.035555556,0.058412698,,0.0,June,1.0,1.0,1.0,20.0,Returning_Visitor,Male,Deny,Not Specified,Other,0.0,False
0.0,0.0,0.0,0.0,16.0,318.75,0.0,0.004166667,0.0,0.0,Nov,2.0,,7.0,1.0,Returning_Visitor,Female,Deny,Diploma,Single,0.0,True
